Transcript_ID_clean	metric	gene_id	gene_name	protein_coding_class	n	n_AC	n_TOL	n_AC_TPM_ge_1	n_TOL_TPM_ge_1	mean_AC	mean_TOL	median_AC	median_TOL	delta_AC_minus_TOL	cohen_d	welch_p_value	mannwhitney_p_value	estimate_adjusted_AC_minus_TOL	ci_low	ci_high	p_value	mean_TPM_AC	mean_TPM_TOL	mean_log2TPM_AC	mean_log2TPM_TOL	KDmax	n_protein_rows_max_per_sample	FDR	direction	abs_effect	minus_log10_p	minus_log10_FDR
ENST00000642000	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000127530.4	OR7C1	Amyloidogenic	7	4	3	4	3	9.226995274295035e-05	7.99490519789024e-05	9.263533844817789e-05	8.141108520902177e-05	1.232090076404795e-05	0.7823903913093017	0.3467592283517975	0.4	1.232090076404798e-05	-1.3013975117730782e-05	3.765577664582674e-05	0.3405023819542078	7.3457775000000005	5.827663333333334	2.920925020381809	2.686186132364124	3.81428571428571	2	0.9447095256118573	higher_in_AC	0.7823903913093017	0.4678798456720468	0.02470170558185889
ENST00000492474	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000076242.18	MLH1	Amyloidogenic	7	3	4	3	4	6.418607779483756e-05	8.269182232398283e-05	5.581941862777695e-05	8.416655349803985e-05	-1.8505744529145272e-05	-0.7814112967029183	0.4102691365678531	0.6285714285714286	-1.850574452914526e-05	-6.362327776977124e-05	2.661178871148071e-05	0.4214469491857469	4.022796666666667	6.7386	2.1704608465333255	2.9084024740272083	3.52857142857143	2	0.9447095256118573	higher_in_TOL	0.7814112967029183	0.3752570856321727	0.02470170558185889
ENST00000251195	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000092853.14	CLSPN	Amyloidogenic	8	4	4	4	4	3.188172914363519e-05	7.260302262999946e-05	3.113497724043026e-05	3.891189664998325e-05	-4.072129348636427e-05	-0.779940717836832	0.34862253456384795	0.34285714285714286	-4.0721293486364245e-05	-0.0001242743674162203	4.28317804434918e-05	0.3394622097271419	2.7030200000000004	3.3055775	1.732311171021226	1.9405470979228658	2.28571428571429	2	0.9447095256118573	higher_in_TOL	0.779940717836832	0.4692085660682166	0.02470170558185889
ENST00000369985	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000196586.17	MYO6	Amyloidogenic	7	3	4	3	4	4.1039039352615016e-05	3.634485499646732e-05	4.29616160589292e-05	3.679840114455585e-05	4.6941843561476974e-06	0.7744277365379151	0.4071332022772705	0.4	4.694184356147701e-06	-6.773129997081973e-06	1.6161498709377373e-05	0.42236905511011824	3.1159833333333338	2.665415	2.0313123824898582	1.857992503905174	2.44285714285714	2	0.9447095256118573	higher_in_AC	0.7744277365379151	0.37430790791557556	0.02470170558185889
ENST00000421807	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000132376.20	INPP5K	Amyloidogenic	8	4	4	4	4	0.00010384439813448205	0.00011561323044678299	0.00010672662089524304	0.00011707843273471593	-1.1768832312300935e-05	-0.7722489051605107	0.3391372230886203	0.34285714285714286	-1.1768832312300894e-05	-3.6156964207612344e-05	1.2619299583010555e-05	0.3442465825823128	11.777327499999998	16.590725	3.557887703750415	4.057775983039803	3.52857142857143	2	0.9447095256118573	higher_in_TOL	0.7722489051605107	0.46313036239423616	0.02470170558185889
ENST00000399035	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000122545.22	SEPTIN7	Amyloidogenic	8	4	4	4	4	0.00012237818406098322	0.00010606018137138544	0.00012656043666504888	0.00010376728243267054	1.6318002689597787e-05	0.7690539611034256	0.3447851016050968	0.34285714285714286	1.6318002689597773e-05	-1.763769422703322e-05	5.027369960622877e-05	0.34624645419809763	71.17842499999999	52.97517500000001	6.0579143296647215	5.606030971773788	2.37142857142857	2	0.9447095256118573	higher_in_AC	0.7690539611034256	0.46061466537900414	0.02470170558185889
ENST00000454076	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000067829.20	IDH3G	Amyloidogenic	6	3	3	3	3	5.342805403342281e-05	7.55948706162927e-05	4.510070358029794e-05	6.723737613258961e-05	-2.2166816582869896e-05	-0.7632848976485677	0.4083573327933213	0.4	-2.216681658286991e-05	-7.908679795309448e-05	3.475316478735466e-05	0.4452935068343421	10.941056666666666	24.567733333333337	2.9678033061238493	4.46036306696981	2.24285714285714	2	0.9447095256118573	higher_in_TOL	0.7632848976485677	0.35135363760305754	0.02470170558185889
ENST00000396060	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000140307.11	GTF2A2	Amyloidogenic	8	4	4	4	4	0.00011196152320318566	9.977507472382743e-05	0.00011488281537347264	0.00010084760948634095	1.2186448479358232e-05	0.7608957223310279	0.3269108327156645	0.4857142857142857	1.2186448479358253e-05	-1.3443897914064384e-05	3.781679487278089e-05	0.3513865880513035	38.885475	30.712650000000004	5.256309199205585	4.9052169026224695	2.52857142857143	2	0.9447095256118573	higher_in_AC	0.7608957223310279	0.45421481895475385	0.02470170558185889
ENST00000260403	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000137842.7	TMEM62	Amyloidogenic	6	3	3	3	3	5.5741567015852016e-05	4.6053928212225345e-05	4.839452076545197e-05	4.1896592922083224e-05	9.687638803626672e-06	0.760837081284667	0.42094958576189756	0.4	9.687638803626672e-06	-1.5268325643165106e-05	3.464360325041845e-05	0.4467543830653753	2.46766	1.5876566666666665	1.756875916658588	1.3692940245603886	3.92857142857143	2	0.9447095256118573	higher_in_AC	0.760837081284667	0.34993117797896384	0.02470170558185889
ENST00000367737	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000010165.20	METTL13	Amyloidogenic	8	4	4	4	4	6.333579407629487e-05	0.00015760555744979925	6.37615597417175e-05	7.795096322802894e-05	-9.426976337350437e-05	-0.753232600857531	0.36450871412070973	0.34285714285714286	-9.426976337350432e-05	-0.00029455353901459237	0.00010601401226758374	0.3562585683264222	4.8733425	7.172812500000001	2.5070129761590048	2.761809829350689	3.02857142857143	2	0.9447095256118573	higher_in_TOL	0.753232600857531	0.4482346817002469	0.02470170558185889
ENST00000685551	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000124181.15	PLCG1	Amyloidogenic	8	4	4	4	4	5.460291617012731e-05	4.812140017500062e-05	5.428711848345401e-05	4.915749790375593e-05	6.481515995126687e-06	0.7454608179412531	0.33285329277723336	0.4857142857142857	6.4815159951266935e-06	-7.432555709506536e-06	2.039558769975992e-05	0.3612429025445716	5.991197499999999	5.606565	2.7652102886006618	2.60273051108173	2.35714285714286	2	0.9447095256118573	higher_in_AC	0.7454608179412531	0.44220067687486486	0.02470170558185889
ENST00000642071	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000260691.8	ANKRD20A1	Amyloidogenic	6	3	3	3	3	7.105368314919612e-05	9.539969389256529e-05	6.218849228873981e-05	8.43390964078432e-05	-2.4346010743369167e-05	-0.7442217521351636	0.4140721795292333	0.4	-2.4346010743369187e-05	-8.846306199500006e-05	3.977104050826168e-05	0.4567423304948167	6.2449666666666666	14.683839999999998	2.617326428799894	3.7337811122729985	3.38571428571429	2	0.9447095256118573	higher_in_TOL	0.7442217521351636	0.34032873648061357	0.02470170558185889
ENST00000374787	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000136824.19	SMC2	Amyloidogenic	8	4	4	4	4	6.954615822693873e-05	8.067854497077755e-05	7.404785486798677e-05	8.246227919104173e-05	-1.1132386743838819e-05	-0.7393015141601837	0.357300184534145	0.6857142857142857	-1.1132386743838798e-05	-3.522972929421932e-05	1.2964955806541719e-05	0.3652239986800965	6.758112499999999	10.158365	2.7493929760514604	3.335228880025462	3.07142857142857	3	0.9447095256118573	higher_in_TOL	0.7393015141601837	0.4374406929342803	0.02470170558185889
ENST00000517309	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000156471.13	PTDSS1	Amyloidogenic	7	3	4	3	4	0.00014285551811771168	0.00013060055242123045	0.00014386512010069978	0.0001316294585896217	1.2254965696481231e-05	0.7379695157501646	0.4178758090267691	0.4	1.2254965696481248e-05	-1.8852173128051085e-05	4.3362104521013585e-05	0.44002722563235475	24.7767	21.214725	4.6714483980849275	4.430561740170375	3.67142857142857	2	0.9447095256118573	higher_in_AC	0.7379695157501646	0.3565204517499458	0.02470170558185889
ENST00000345865	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000125351.14	UPF3B	Amyloidogenic	8	4	4	4	4	7.911339872403429e-05	9.71500812230329e-05	8.679224745939703e-05	9.622420084373573e-05	-1.8036682498998616e-05	-0.7355770323330599	0.36036238919758673	0.4857142857142857	-1.803668249899859e-05	-5.727685984997198e-05	2.12034948519748e-05	0.3676445764648294	43.33511	74.172675	4.82245950382342	6.128995210210611	1.97142857142857	2	0.9447095256118573	higher_in_TOL	0.7355770323330599	0.43457183640724306	0.02470170558185889
ENST00000361219	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000142864.15	SERBP1	Amyloidogenic	8	4	4	4	4	6.786885812209948e-05	0.00020085666424571617	6.885078861354429e-05	7.549220421172457e-05	-0.0001329878061236167	-0.7284635980228201	0.3779458656009239	0.4857142857142857	-0.00013298780612361658	-0.00042513816795576505	0.0001591625557085319	0.37229535869512864	32.7257075	39.94085	4.6945076309295874	5.264923091282823	1.74285714285714	3	0.9447095256118573	higher_in_TOL	0.7284635980228201	0.42911237797891894	0.02470170558185889
ENST00000370128	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000137996.13	RTCA	Amyloidogenic	7	3	4	3	4	9.26067443602435e-05	0.00026390107610645245	8.705433808048075e-05	9.94767800238292e-05	-0.00017129433174620896	-0.7282818949453803	0.3786751048872155	0.4	-0.00017129433174620904	-0.0005477981979486805	0.0002052095344562624	0.3725505873104461	11.1145	13.225847499999999	3.549737551696454	3.778592463797202	3.25714285714286	2	0.9447095256118573	higher_in_TOL	0.7282818949453803	0.428814747618738	0.02470170558185889
ENST00000571025	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000103351.13	CLUAP1	Amyloidogenic	6	3	3	3	3	4.028871613919497e-05	3.3614666348608826e-05	3.77811470839752e-05	3.22197917586022e-05	6.674049790586141e-06	0.7276080372620036	0.43295633599229466	0.7	6.674049790586138e-06	-1.1303895133990927e-05	2.4651994715163203e-05	0.46685355921134775	3.0926333333333336	2.17443	1.9956918473947123	1.6367958826489593	2.48571428571428	2	0.9447095256118573	higher_in_AC	0.7276080372620036	0.3308193258579705	0.02470170558185889
ENST00000261396	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000069248.12	NUP133	Amyloidogenic	8	4	4	4	4	5.602067346397507e-05	0.000187304986588798	5.549948849464715e-05	6.206692991655803e-05	-0.00013128431312482293	-0.7254151950219618	0.38017191299824393	0.4857142857142857	-0.00013128431312482285	-0.0004209043799630822	0.0001583357537134365	0.37429952519499876	3.9755025	5.4547125	2.201916920102043	2.5920000684310067	3.1	2	0.9447095256118573	higher_in_TOL	0.7254151950219618	0.4267807237948028	0.02470170558185889
ENST00000372479	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000089682.18	RBM41	Amyloidogenic	8	4	4	4	4	4.88623684607618e-05	5.826279691813983e-05	5.3411905232816157e-05	5.53476737080069e-05	-9.400428457378027e-06	-0.7190239363267348	0.35945275749683825	0.6857142857142857	-9.40042845737801e-06	-3.0322600151377022e-05	1.1521743236621001e-05	0.37852305425197186	6.1050125	8.806329999999999	2.6254278965834934	3.211557054441338	2.27142857142857	2	0.9447095256118573	higher_in_TOL	0.7190239363267348	0.4219076643026008	0.02470170558185889
ENST00000607778	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000272047.4	GTF2H5	Amyloidogenic	7	3	4	3	4	6.955254431326772e-05	5.921904541715775e-05	7.432995039987692e-05	5.4653672114278885e-05	1.0333498896109968e-05	0.7181701918551071	0.4138364396039728	0.4	1.033349889610997e-05	-1.6121729869985085e-05	3.678872766220502e-05	0.44393318639542545	8.7779	7.392085	3.2768233059583465	2.934889692876922	2.54285714285714	2	0.9447095256118573	higher_in_AC	0.7181701918551071	0.3526823879106959	0.02470170558185889
ENST00000420107	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000158435.8	CNOT11	Amyloidogenic	8	4	4	4	4	0.00011682596615263533	9.487094011365732e-05	0.00012825655210817893	8.833415217503109e-05	2.195502603897801e-05	0.7180024660240996	0.3556471721154416	0.4857142857142857	2.195502603897804e-05	-2.6978947428125382e-05	7.088899950608146e-05	0.3792007806156109	103.6494675	43.692099999999996	6.029095029419791	5.057173280953485	2.35714285714286	2	0.9447095256118573	higher_in_AC	0.7180024660240996	0.42113077730258064	0.02470170558185889
ENST00000242776	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000123136.15	DDX39A	Amyloidogenic	6	3	3	3	3	5.3115320419897635e-05	6.771350961914053e-05	5.1372249252162837e-05	7.083661234989256e-05	-1.4598189199242893e-05	-0.7169067825583464	0.43376474414766236	0.7	-1.4598189199242893e-05	-5.450843383092772e-05	2.5312055432441932e-05	0.4734316166420276	4.764793333333333	5.742516666666667	2.326714836453169	2.728584944185716	2.87142857142857	2	0.9447095256118573	higher_in_TOL	0.7169067825583464	0.3247427424469232	0.02470170558185889
ENST00000684119	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000188283.12	ZNF383	Amyloidogenic	6	3	3	3	3	3.825829915905893e-05	4.8162917985964896e-05	4.8295080442027325e-05	4.69802813029056e-05	-9.904618826905963e-06	-0.7123163063890778	0.4691591855567518	1.0	-9.90461882690597e-06	-3.715753443084772e-05	1.7348296777035774e-05	0.4762689287048263	11.037856666666665	13.410856666666668	3.028005496583505	3.7961894207019213	1.6	2	0.9447095256118573	higher_in_TOL	0.7123163063890778	0.32214775048966987	0.02470170558185889
ENST00000283632	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000153561.13	RMND5A	Amyloidogenic	8	4	4	4	4	7.32480563092512e-05	6.658722616708577e-05	7.720824598722746e-05	6.685479550373603e-05	6.660830142165425e-06	0.7110154376567941	0.3579560049564143	0.34285714285714286	6.660830142165445e-06	-8.33090117153969e-06	2.165256145587058e-05	0.38385653308235357	8.997645	8.298995	3.319422655736651	3.1754405913250086	2.61428571428571	2	0.9447095256118573	higher_in_AC	0.7110154376567941	0.41583106347846677	0.02470170558185889
ENST00000494282	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000146416.19	AIG1	Amyloidogenic	6	3	3	3	3	5.841469489588515e-05	4.960531051191001e-05	5.4693754833146807e-05	4.5552658213634225e-05	8.80938438397514e-06	0.7107158527302658	0.43582173466881596	0.4	8.809384383975131e-06	-1.548453849987779e-05	3.3103307267828055e-05	0.47726033400698065	3.377943333333333	2.84564	2.080375223082799	1.9100044986402864	3.45714285714286	2	0.9447095256118573	higher_in_AC	0.7107158527302658	0.3212446591551055	0.02470170558185889
ENST00000369068	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000163125.16	RPRD2	Amyloidogenic	7	3	4	3	4	5.8856746133338064e-05	0.00015936717042737623	6.016629585697632e-05	5.893894534408941e-05	-0.00010051042429403816	-0.7064828141355697	0.39129390575330075	1.0	-0.00010051042429403822	-0.0003282221337201827	0.00012720128513210626	0.3869756817096234	6.58468	7.139927500000001	2.914192225552353	2.9673157895638713	2.51428571428571	3	0.9447095256118573	higher_in_TOL	0.7064828141355697	0.41231632601767526	0.02470170558185889
ENST00000398022	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000101337.16	TM9SF4	Amyloidogenic	8	4	4	4	4	7.269830535767902e-05	8.708213946694018e-05	7.198880429459638e-05	8.660565112548674e-05	-1.4383834109261168e-05	-0.7055242675406509	0.379643123026157	0.4857142857142857	-1.4383834109261134e-05	-4.7009934681074966e-05	1.82422664625527e-05	0.3875399744357081	3.9316975	5.69305	2.150677715029211	2.685439598176612	4.07142857142857	2	0.9447095256118573	higher_in_TOL	0.7055242675406509	0.41168349372168506	0.02470170558185889
ENST00000258201	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000135723.14	FHOD1	Amyloidogenic	7	4	3	4	3	3.845778275013001e-05	4.375153622605862e-05	3.9399438039707514e-05	4.251439130192284e-05	-5.293753475928614e-06	-0.7004350734535042	0.38606327363635345	0.6285714285714286	-5.293753475928611e-06	-1.8086711185992603e-05	7.499204234135382e-06	0.41734423834908163	2.475345	3.5438000000000005	1.6973919021388033	2.1358722138854342	2.78571428571429	2	0.9447095256118573	higher_in_TOL	0.7004350734535042	0.3795055777790629	0.02470170558185889
ENST00000362011	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000198892.7	SHISA4	Amyloidogenic	9	4	5	4	5	0.00010693416378125358	0.00031535596411399244	0.00010251386540668929	0.00011951764122144774	-0.00020842180033273886	-0.6996132354683172	0.3299432114555457	0.4126984126984127	-0.00020842180033273878	-0.0006218794419981917	0.00020503584133271414	0.3231490090368835	14.6657325	21.11699	3.542491164377565	4.387311552513158	3.64285714285714	2	0.9447095256118573	higher_in_TOL	0.6996132354683172	0.490597171539152	0.02470170558185889
ENST00000236051	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000117395.13	EBNA1BP2	Amyloidogenic	9	4	5	4	5	0.00011427255739588239	0.0002868221551089856	0.00011765835164714436	0.00013818956065051564	-0.00017254959771310322	-0.6991779479446768	0.3309012820739151	0.031746031746031744	-0.0001725495977131031	-0.0005146129896233941	0.00016951379419718793	0.32282007056474515	25.466900000000003	39.053619999999995	4.522276474950448	5.22553624273519	3.05714285714286	2	0.9447095256118573	higher_in_TOL	0.6991779479446768	0.49103947189127134	0.02470170558185889
ENST00000367876	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000143157.12	POGK	Amyloidogenic	8	4	4	4	4	5.323475733057558e-05	0.00015635147708278533	5.336748506684668e-05	5.6321733331729066e-05	-0.00010311671975220974	-0.6965332242584928	0.39705283977921924	0.8857142857142857	-0.00010311671975220968	-0.0003400301679766216	0.00013379672847220226	0.3936174401600627	5.40202	6.9400875	2.6392780116582664	2.866163899722502	2.41428571428571	2	0.9447095256118573	higher_in_TOL	0.6965332242584928	0.4049256673609183	0.02470170558185889
ENST00000323699	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000143753.14	DEGS1	Amyloidogenic	8	4	4	4	4	9.204308895713625e-05	0.0002752357747388621	9.1853027255361e-05	9.394532635956197e-05	-0.00018319268578172588	-0.6961605489908377	0.39718471251380083	0.6857142857142857	-0.00018319268578172575	-0.0006043081432564409	0.00023792277169298943	0.39387058818679144	7.107105	8.9714425	3.0096393150508796	3.2626445724330626	3.61428571428571	2	0.9447095256118573	higher_in_TOL	0.6961605489908377	0.40464644839899755	0.02470170558185889
ENST00000314163	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000188092.15	GPR89B	Amyloidogenic	7	3	4	3	4	8.203658662706921e-05	0.0002618801953302787	9.491950069174942e-05	9.065126263507671e-05	-0.00017984360870320948	-0.693821096610655	0.3983453217347407	1.0	-0.00017984360870320953	-0.00059515056839872	0.00023546335099230102	0.39602683162458685	5.94303	6.266739999999999	2.5566678256777764	2.688428212310792	4.11428571428571	2	0.9447095256118573	higher_in_TOL	0.693821096610655	0.40227538874181523	0.02470170558185889
ENST00000410053	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000163510.14	CWC22	Amyloidogenic	8	4	4	4	4	0.0001405545251880417	0.00012756301086897095	0.00014704773044768165	0.00012424149101034385	1.2991514319070742e-05	0.6923260257107297	0.36605697253700087	0.4857142857142857	1.2991514319070756e-05	-1.7038226232684863e-05	4.3021254870826376e-05	0.396480994173554	37.16715	32.93	5.217035294301885	4.967686368446914	3.2	2	0.9447095256118573	higher_in_AC	0.6923260257107297	0.4017776263120329	0.02470170558185889
