sample	Transcript_ID_clean	gene_id	gene_name	TPM	Amyloid_Index_max	strict_burden	strict_burden_rank_desc	Consensus_collapsed	n_protein_variants	Group	raw_Group	subject	time	batch
SRR32060306	ENST00000549939	ENSG00000170473.17	PYM1	18.045700073242188	-0.590071307070813	-10.648249829225884	925.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000550005	ENSG00000151413.17	NUBPL	3.582890033721924	-0.7623167539805852	-2.7312971003762865	702.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000550190	ENSG00000167535.8	CACNB3	2.141890048980713	0.49931419054490433	1.06947609604299	238.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000550228	ENSG00000111231.9	GPN3	4.172520160675049	-0.4758111067215959	-1.985331435468966	653.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000550487	ENSG00000178449.9	COX14	16.909700393676758	-0.32445220577455736	-5.486389591715325	826.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000550522	ENSG00000161813.23	LARP4	4.457849979400635	-1.5088761348626085	-6.726343446715389	852.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000550577	ENSG00000182809.11	CRIP2	2.5993800163269043	-0.7626772138392465	-1.9824879085616183	652.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000550758	ENSG00000011465.18	DCN	2.971410036087036	-0.0797632921998604	-0.23700944695400802	421.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000550819	ENSG00000129493.15	HEATR5A	1.811710000038147	1.1434063545967845	2.071520726730158	187.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000552445	ENSG00000161813.23	LARP4	5.757810115814209	-1.5160299830184527	-8.72901277210129	902.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000552483	ENSG00000111596.14	CNOT2	2.077270030975342	-0.8931717056231937	-1.8553588166061905	644.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000553081	ENSG00000058272.19	PPP1R12A	71.12419891357422	-0.9478741087185014	-67.41678665352157	1050.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000553109	ENSG00000136044.12	APPL2	7.154369831085205	-0.47479016731707996	-3.3968244491492134	735.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000553371	ENSG00000100600.15	LGMN	19.161300659179688	0.8705470922527226	16.680814572629053	41.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000553408	ENSG00000100554.12	ATP6V1D	2.3475799560546875	-0.6268619326308472	-1.4716085082578807	607.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000553612	ENSG00000165417.12	GTF2A1	3.2421200275421143	-0.5050710415632605	-1.6375009391838027	625.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000553677	ENSG00000100567.13	PSMA3	1.9987599849700928	-0.8402860581480563	-1.6795301489545875	631.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000553876	ENSG00000100461.18	RBM23	73.30329895019531	-1.4065412307053609	-103.1041123201707	1064.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000554080	ENSG00000100600.15	LGMN	8.25255012512207	0.8705470922527226	7.184233515094861	83.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000554256	ENSG00000100461.18	RBM23	31.190000534057617	-1.6210712810797787	-50.56121412262377	1041.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000554700	ENSG00000066455.13	GOLGA5	1.834820032119751	-0.24436976856073028	-0.4483745465996952	455.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000554794	ENSG00000151327.14	FAM177A1	21.673799514770508	-0.5972784169173643	-12.945292662766468	952.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000555152	ENSG00000196792.12	STRN3	3.2652900218963623	-0.17106970113040096	-0.5585921881498911	472.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000555163	ENSG00000100711.14	ZFYVE21	2.781680107116699	-0.02561134851246858	-0.07124257867356672	392.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000555188	ENSG00000169291.10	SHE	2.1175999641418457	-0.3695000510581773	-0.7824532948712064	509.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000555237	ENSG00000078304.20	PPP2R5C	9.067359924316406	0.20413580869346	1.850972850865	197.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000555295	ENSG00000100836.11	PABPN1	76.21739959716797	-1.7589180353396796	-134.06015875814998	1067.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000555321	ENSG00000126804.14	ZBTB1	2.6150999069213867	-0.026093440489761366	-0.06823695379603369	390.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000555329	ENSG00000012963.15	UBR7	8.61011028289795	-0.6531478049832609	-5.623674631938599	828.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000555517	ENSG00000100591.8	AHSA1	3.8066799640655518	0.05986330244012965	0.227880433981638	337.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000555835	ENSG00000258818.4	RNASE4	1.7254799604415894	0.40654642273537156	0.7014877054190986	272.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000556298	ENSG00000013523.12	ANGEL1	1.21697998046875	-1.419717331551109	-1.7277675704222144	635.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000556532	ENSG00000100558.9	PLEK2	24.047100067138672	0.1070681121847183	2.57467760770555	153.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000557092	ENSG00000139350.13	NEDD1	3.701159954071045	0.2205296084455683	0.8162153554657051	257.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000557214	ENSG00000119725.21	ZNF410	10.91919994354248	0.10539688839744606	1.1508496978389462	231.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000557769	ENSG00000205476.9	CCDC85C	2.5174999237060547	-0.21152380001581284	-0.5325111504018236	467.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000557807	ENSG00000189227.6	C15orf61	3.2078299522399902	0.00203433450464352	0.006525799156870788	375.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000557835	ENSG00000166797.12	CIAO2A	3.911799907684326	0.18715699107452696	0.7321207004078109	267.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000557879	ENSG00000128463.13	EMC4	3.363229990005493	-0.8051779715201917	-2.7079987011084974	699.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000557972	ENSG00000103642.12	LACTB	29.558799743652344	-0.6041320640735721	-17.857418700670063	978.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000558788	ENSG00000100938.19	GMPR2	52.800201416015625	-0.3189619366768542	-16.841254500580323	974.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000558809	ENSG00000229474.8	PATL2	9.648119926452637	0.3442124792999584	3.3210032804675946	137.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000558823	ENSG00000128829.12	EIF2AK4	14.498800277709961	0.21357876221343078	3.09663581689304	139.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000559199	ENSG00000090487.11	SPG21	16.216899871826172	-0.056836259072131315	-0.9217079224619255	537.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000559222	ENSG00000166734.20	GOLM2	5.933460235595703	-0.8676729848028792	-5.148303152828519	806.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000559760	ENSG00000134152.11	KATNBL1	3.6474499702453613	1.1866996880590341	4.328427741901104	116.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000560005	ENSG00000080815.20	PSEN1	2.675729990005493	0.04991181101523764	0.13355052958895786	350.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000560110	ENSG00000229474.8	PATL2	1.986739993095398	-0.43062832281873503	-0.8555465111035765	520.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000560258	ENSG00000180304.14	OAZ2	53.21620178222656	-0.2772489275680591	-14.754134873367748	962.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000560313	ENSG00000090470.15	PDCD7	22.087099075317383	-0.08702997919655524	-1.9222397730371263	649.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000560475	ENSG00000103671.10	TRIP4	3.4922099113464355	-0.2297951706071438	-0.8024929723738127	513.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000561006	ENSG00000078304.20	PPP2R5C	10.34850025177002	-0.03567049565998235	-0.36913613331808875	442.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000562377	ENSG00000206127.11	GOLGA8O	4.320769786834717	-0.7789215918041903	-3.3655408801807494	734.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000562385	ENSG00000048462.11	TNFRSF17	41.106300354003906	0.7399176696996037	30.415277967906565	27.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000562884	ENSG00000083799.18	CYLD	2.1856698989868164	0.6725457139071015	1.469962922579351	217.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000562968	ENSG00000077238.14	IL4R	9.193360328674316	0.4626484497842607	4.253293904369293	119.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000563329	ENSG00000187105.9	HEATR4	2.2732300758361816	-1.143364225787829	-2.5991299456960433	691.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000563525	ENSG00000103404.15	USP31	3.1868700981140137	0.38990782955204367	1.2425856030199436	227.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000563573	ENSG00000140743.8	CDR2	2.249890089035034	-0.6239918399411211	-1.4039130563222637	603.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000563579	ENSG00000134419.15	RPS15A	4.055379867553711	0.6878970295314595	2.7896837645118815	147.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000564023	ENSG00000176476.9	SGF29	3.04325008392334	0.1838976990243216	0.5596466879890758	292.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000564174	ENSG00000103121.9	CMC2	3.489959955215454	-0.1207346189546075	-0.42135898535977695	452.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000564550	ENSG00000179965.12	ZNF771	5.722809791564941	-2.004108289293934	-11.469130541327791	936.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000564557	ENSG00000125107.19	CNOT1	10.16510009765625	0.4126756079755249	4.19488886293236	120.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000564928	ENSG00000154099.18	DNAAF1	19.40730094909668	-1.184633485852901	-22.990538574324717	1001.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000565076	ENSG00000101307.16	SIRPB1	8.197620391845703	-0.016683823264326207	-0.13676764980559025	404.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000565087	ENSG00000101307.16	SIRPB1	10.890999794006348	0.65281498586959	7.1098078766299615	84.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000565301	ENSG00000102908.23	NFAT5	1.8160300254821777	-0.5403865046857559	-0.9813581178746982	543.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000565438	ENSG00000147274.14	RBMX	6.58620023727417	-2.1085927069286257	-13.887613786687899	958.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000566154	ENSG00000168803.16	MAPDA	3.719719886779785	0.26576885620303714	0.9885856997051543	247.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000566283	ENSG00000141002.20	TCF25	30.50160026550293	-0.9729157091793628	-29.675486053417224	1013.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000566295	ENSG00000168676.11	KCTD19	31.38960075378418	-0.028475724782005597	-0.8938416320817937	532.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000566413	ENSG00000174943.11	KCTD13	28.316600799560547	0.46300265369020843	13.110661313682812	56.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000567786	ENSG00000103187.8	COTL1	27.212400436401367	-0.2587336136764057	-7.040762701719525	860.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000567895	ENSG00000167515.11	TRAPPC2L	22.808700561523438	0.6039562679116685	13.775457667052471	52.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000568233	ENSG00000102898.13	NUTF2	3.5004799365997314	0.5874786282177487	2.056457151257362	189.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000568351	ENSG00000186187.12	ZNRF1	6.909319877624512	-0.1878053879632881	-1.2976075001797298	591.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000568432	ENSG00000103978.17	TMEM87A	2.889389991760254	-0.3554036811890393	-1.0268998394623623	552.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000568859	ENSG00000092531.10	SNAP23	3.0099198818206787	-0.47899335057671166	-1.4417316091607468	605.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000569021	ENSG00000135698.10	MPHOSPH6	41.58250045776367	-0.43199267726479	-17.963335700113685	980.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000569173	ENSG00000137817.18	PARP6	2.0270299911499023	0.11369418656910657	0.23046152599497144	336.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000569179	ENSG00000039523.20	RIPOR1	7.893869876861572	0.6993345911343924	5.520456262803084	98.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000570330	ENSG00000129235.11	TXNDC17	4.489920139312744	-0.17573599325150377	-0.7890405753020553	510.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000570487	ENSG00000029725.17	RABEP1	8.306559562683105	-0.5192091364930452	-4.3128416177687425	769.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000570794	ENSG00000261652.3	PIERCE2	1.4420299530029297	-0.08435313414346295	-0.1216397460645477	400.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000571456	ENSG00000141252.21	VPS53	7.944789886474609	-1.0981974284440728	-8.724947822854892	901.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000571627	ENSG00000189067.15	LITAF	9.30031967163086	0.06706283337038897	0.623705788429931	281.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000571958	ENSG00000174231.18	PRPF8	31.026599884033203	0.2751938017727891	8.538327978170276	72.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000572110	ENSG00000153406.14	NMRAL1	8.232979774475098	0.36847539194683854	3.0336504492901057	140.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000572355	ENSG00000103145.11	HCFC1R1	12.898300170898438	-0.5118428900240644	-6.601903235870539	849.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000572793	ENSG00000266028.8	SRGAP2	52.382301330566406	0.22668274341917324	11.874163772222602	63.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000573083	ENSG00000141505.12	ASGR1	1.707200050354004	0.9404753103074448	1.6055794971135673	207.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000573113	ENSG00000184939.16	ZFP90	1.0499500036239624	-0.011401883051143553	-0.011971407150868169	380.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000573434	ENSG00000186260.17	MRTFB	14.442500114440918	-1.1082490996210965	-16.00588774810673	967.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000573968	ENSG00000133393.13	CEP20	5.604619979858398	0.41960883306534413	2.351748049523095	170.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000574128	ENSG00000108590.11	MED31	5.60860013961792	-0.3992313932543911	-2.2391292479464346	672.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000574340	ENSG00000167978.19	SRRM2	2.583980083465576	-0.2995329793464904	-0.773987252972437	507.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000574551	ENSG00000103351.13	CLUAP1	14.661100387573242	-0.5174175768665272	-7.58591103673505	876.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000575394	ENSG00000070444.15	MNT	3.5522799491882324	-1.0877667111516183	-3.8640518774183215	755.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000576384	ENSG00000183011.14	NAA38	9.190839767456055	0.47987375111356434	4.410442755092856	114.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000576483	ENSG00000130182.8	ZSCAN10	2.0604100227355957	0.02991241490558415	0.06163183947569121	365.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000576965	ENSG00000108523.16	RNF167	7.630489826202393	-0.5960393994360347	-4.548072573412447	783.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000577053	ENSG00000132386.11	SERPINF1	6.6519999504089355	0.28488336314667406	1.8950441175240067	195.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000578626	ENSG00000175224.17	ATG13	3.845180034637451	0.4229620453423717	1.626365212159908	205.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000579123	ENSG00000002834.19	LASP1	15.026300430297852	-0.4412726090134928	-6.630694794698102	850.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000579361	ENSG00000133030.22	MPRIP	13.118000030517578	-1.1789371233285493	-15.465297219802215	963.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000579793	ENSG00000264343.7	NOTCH2NLA	2.309619903564453	-0.351230840091597	-0.8112097390212161	514.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000580759	ENSG00000010244.19	ZNF207	12.010600090026855	-1.3938893346602363	-16.741447368357708	973.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000580787	ENSG00000187824.9	TMEM220	17.338300704956055	1.0421375560473534	18.068894322677007	38.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000581024	ENSG00000072134.16	EPN2	1.3478599786758423	-1.1154759514213315	-1.5035053920961707	609.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000581516	ENSG00000076351.13	SLC46A1	3.486799955368042	0.4586596108803704	1.599254310746799	208.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000582475	ENSG00000167088.11	SNRPD1	7.847539901733398	-1.6532112477801122	-12.973641232948891	953.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000583487	ENSG00000132591.12	ERAL1	3.8864998817443848	-0.20114582932301	-0.7817532418772546	508.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000583527	ENSG00000176390.12	CRLF3	58.33359909057617	0.1041949409300342	6.078065911478881	93.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000583931	ENSG00000143401.15	ANP32E	5.049190044403076	-2.4122663149082166	-12.179991061683463	944.0	Amyloid	2.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000584423	ENSG00000126653.18	NSRP1	47.470298767089844	0.12438363325475091	5.904528232339158	96.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000584633	ENSG00000072134.16	EPN2	15.06820011138916	-0.13136985144908034	-1.9795072102382099	651.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000584642	ENSG00000079134.13	THOC1	21.58530044555664	-0.28507565572394955	-6.1534436785155195	840.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000585098	ENSG00000166579.16	NDEL1	37.02840042114258	-1.179502380347196	-43.675086437186785	1035.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000585994	ENSG00000196357.12	ZNF565	6.6934099197387695	-0.16894633234612416	-1.1308270568290304	570.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586353	ENSG00000198453.15	ZNF568	2.1091599464416504	-0.44260893526241213	-0.9335330381926651	538.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586501	ENSG00000150477.15	KIAA1328	40.12379837036133	-0.09067023359984434	-3.6380341711537154	747.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586649	ENSG00000105048.18	TNNT1	23.671899795532227	0.19273782270395978	4.562470425857192	112.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586814	ENSG00000196605.7	ZNF846	1.1352800130844116	-0.20853826624282146	-0.23674932562875087	420.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586868	ENSG00000105254.12	TBCB	34.70759963989258	-0.3903650488896038	-13.548633830267462	957.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000586933	ENSG00000251247.13	ZNF345	3.8330299854278564	-0.2503476984546156	-0.9595902349593926	541.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587349	ENSG00000189164.15	ZNF527	1.0467699766159058	0.5264516408133917	0.5510737717436393	294.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587422	ENSG00000186496.12	ZNF396	33.00320053100586	-2.0873033589149834	-68.88769132331329	1054.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587509	ENSG00000130175.10	PRKCSH	1.8571300506591797	-0.36355272971869174	-0.6751646993597571	492.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587567	ENSG00000186017.16	ZNF566	2.322499990463257	-0.16439582692858845	-0.3818093064738459	445.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587574	ENSG00000067596.12	DHX8	10.417099952697754	0.3695818630395199	3.8499712079869304	125.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000587742	ENSG00000133243.10	BTBD2	2.30826997756958	-0.5540934161162498	-1.278997197190108	588.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588162	ENSG00000141759.15	TXNL4A	74.75810241699219	-0.5107395864245613	-38.18192231033959	1025.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588371	ENSG00000188283.12	ZNF383	1.2582900524139404	-0.5095321654515216	-0.6411392551725836	488.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588470	ENSG00000166398.14	GARRE1	34.41579818725586	0.5950464479673302	20.47899846528708	35.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588760	ENSG00000153896.19	ZNF599	1.2868499755859375	0.3148852547163879	0.40521008234415545	313.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588873	ENSG00000267360.6	ENSG00000267360	2.536449909210205	-0.6103384741533129	-1.5480929673536656	615.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000588885	ENSG00000132005.9	RFX1	8.369890213012695	-0.7381821835378256	-6.178503833413588	841.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589054	ENSG00000049759.20	NEDD4L	16.45989990234375	-0.5229736882317088	-8.608094559853454	895.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589096	ENSG00000104957.14	YJU2B	2.103369951248169	-0.4113077793079415	-0.8651324237109376	524.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589522	ENSG00000159915.13	ZNF233	15.492899894714355	0.16338028560018295	2.5312344095734756	156.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589583	ENSG00000166398.14	GARRE1	46.1708984375	-1.5762112251251623	-72.77508839130132	1057.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589833	ENSG00000196437.12	ZNF569	1.4266599416732788	-0.7587934187038299	-1.0825401744700738	561.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000589880	ENSG00000127540.12	UQCR11	3.356679916381836	0.1517791093580852	0.5094738881086069	300.0	Amyloid	1.0	TOL	chili	N101	BC	4
SRR32060306	ENST00000590211	ENSG00000126247.11	CAPNS1	226.24000549316406	-0.24223656000080157	-54.80360066522651	1043.0	Amyloid	1.0	TOL	chili	N101	BC	4
