sample	Transcript_ID_clean	Consensus_collapsed	Amyloid_Index_max	AmyloGram_Prob_max	AMYPred_Prob_max	n_protein_variants	gene_id	gene_name	biotype	strict_consensus_amyloid	TPM	strict_TPM_contribution	strict_weighted_positive_contribution
SRR32060216	ENST00000553514	Amyloid	0.28975175132960385	0.701484638091527	0.6708316444518068	1	ENSG00000183648.11	NDUFB1	protein_coding	True	3.67818	3.67818	1.0657590907147139
SRR32060216	ENST00000553612	Amyloid	-0.5114155274328567	0.862681743572924	0.5538192850002152	1	ENSG00000165417.12	GTF2A1	protein_coding	True	10.6851	10.6851	0.0
SRR32060216	ENST00000553625	Amyloid	-0.8979729876671444	0.572265669553565	0.7024422186251182	1	ENSG00000100811.15	YY1	protein_coding	True	39.1215	39.1215	0.0
SRR32060216	ENST00000553677	Amyloid	-0.8472135318871998	0.885824647794826	0.5271324420336682	1	ENSG00000100567.13	PSMA3	protein_coding	True	9.46253	9.46253	0.0
SRR32060216	ENST00000553876	Amyloid	-1.418806670833063	0.917586033222489	0.6029560972536893	1	ENSG00000100461.18	RBM23	protein_coding	True	56.2163	56.2163	0.0
SRR32060216	ENST00000553981	Amyloid	-1.1271923134235156	0.810228387625446	0.6790408572210052	1	ENSG00000119705.10	SLIRP	protein_coding	True	15.2295	15.2295	0.0
SRR32060216	ENST00000554080	Amyloid	0.8685999991053037	0.816087314542097	0.5489511094412755	1	ENSG00000100600.15	LGMN	protein_coding	True	21.2389	21.2389	18.448107853006913
SRR32060216	ENST00000554256	Amyloid	-1.6332883845941049	0.917586033222489	0.5492113967322685	1	ENSG00000100461.18	RBM23	protein_coding	True	83.0896	83.0896	0.0
SRR32060216	ENST00000554316	Amyloid	-1.5766498434018197	0.649659514457712	0.5708519563141337	1	ENSG00000119725.21	ZNF410	protein_coding	True	2.23638	2.23638	0.0
SRR32060216	ENST00000554544	Amyloid	-0.006854613778360541	0.501678478984136	0.8631831989259733	1	ENSG00000165948.11	IFI27L1	protein_coding	True	6.15816	6.15816	0.0
SRR32060216	ENST00000554794	Amyloid	-0.6052382136296879	0.796949837637662	0.5059987421931493	1	ENSG00000151327.14	FAM177A1	protein_coding	True	195.222	195.222	0.0
SRR32060216	ENST00000555152	Amyloid	-0.17349479690488395	0.699039089136758	0.6546245588297516	1	ENSG00000196792.12	STRN3	protein_coding	True	10.202	10.202	0.0
SRR32060216	ENST00000555169	Amyloid	0.023807791806311936	0.594953064626664	0.8228853571735399	1	ENSG00000100600.15	LGMN	protein_coding	True	1.85282	1.85282	0.044111553738205384
SRR32060216	ENST00000555188	Amyloid	-0.3737781847869941	0.62787464056125	0.508896496662029	1	ENSG00000169291.10	SHE	protein_coding	True	4.10102	4.10102	0.0
SRR32060216	ENST00000555237	Amyloid	0.20251347233545616	0.73099402421992	0.923243479333234	1	ENSG00000078304.20	PPP2R5C	protein_coding	True	8.83387	8.83387	1.7889776745107393
SRR32060216	ENST00000555295	Amyloid	-1.7700016820338689	0.67554659424473	0.5057152905561664	1	ENSG00000100836.11	PABPN1	protein_coding	True	224.009	224.009	0.0
SRR32060216	ENST00000555329	Amyloid	-0.6601890314447234	0.853290971216631	0.7427803737661145	1	ENSG00000012963.15	UBR7	protein_coding	True	10.8573	10.8573	0.0
SRR32060216	ENST00000555570	Amyloid	-0.9638825878552634	0.787862098383804	0.7287948751883389	1	ENSG00000140057.9	AK7	protein_coding	True	5.13469	5.13469	0.0
SRR32060216	ENST00000555694	Amyloid	-0.133464851375298	0.732025306208053	0.7604643068142385	1	ENSG00000119640.9	ACYP1	protein_coding	True	2.37894	2.37894	0.0
SRR32060216	ENST00000555706	Amyloid	-0.2529839350960822	0.862681743572924	0.7411439469088456	1	ENSG00000196405.13	EVL	protein_coding	True	4.97945	4.97945	0.0
SRR32060216	ENST00000555835	Amyloid	0.40026164688590926	0.751590711327639	0.5670235425466013	1	ENSG00000258818.4	RNASE4	protein_coding	True	4.10764	4.10764	1.6441306669919005
SRR32060216	ENST00000556007	Amyloid	-0.4967881514179873	0.564800956992834	0.7963675897148542	1	ENSG00000100575.14	TIMM9	protein_coding	True	16.9439	16.9439	0.0
SRR32060216	ENST00000556131	Amyloid	0.5176091284786868	0.889817000611829	0.9249912555223042	2	ENSG00000133703.14	KRAS	protein_coding	True	1.86184	1.86184	0.9637053847820444
SRR32060216	ENST00000556179	Amyloid	-0.33604798584730844	0.757921797343065	0.8633661216710354	1	ENSG00000119725.21	ZNF410	protein_coding	True	2.46803	2.46803	0.0
SRR32060216	ENST00000556240	Amyloid	-0.7620701741527947	0.81706230394992	0.6036317254768121	1	ENSG00000171723.16	GPHN	protein_coding	True	27.7256	27.7256	0.0
SRR32060216	ENST00000556242	Amyloid	0.5586311882366988	0.748403746053255	0.6597625274019714	1	ENSG00000187097.13	ENTPD5	protein_coding	True	1.63675	1.63675	0.9143395877568768
SRR32060216	ENST00000556298	Amyloid	-1.431243493816967	0.743745498553734	0.7905543896868518	1	ENSG00000013523.12	ANGEL1	protein_coding	True	2.88281	2.88281	0.0
SRR32060216	ENST00000556532	Amyloid	0.10537184192590823	0.674562835709342	0.7785113114037832	1	ENSG00000100558.9	PLEK2	protein_coding	True	7.71011	7.71011	0.8124285119118004
SRR32060216	ENST00000556533	Amyloid	-0.5409442336643314	0.740004369409724	0.9315851434171885	1	ENSG00000080815.20	PSEN1	protein_coding	True	23.9683	23.9683	0.0
SRR32060216	ENST00000557092	Amyloid	0.21866748121716198	0.786027565225164	0.7960171812709138	2	ENSG00000139350.13	NEDD1	protein_coding	True	11.1542	11.1542	2.4390607315735227
SRR32060216	ENST00000557172	Amyloid	-0.13743300232507752	0.646591113436886	0.7215637682685074	1	ENSG00000126214.22	KLC1	protein_coding	True	32.9138	32.9138	0.0
SRR32060216	ENST00000557214	Amyloid	0.1006923857860295	0.757921797343065	0.7464299465524051	1	ENSG00000119725.21	ZNF410	protein_coding	True	10.8647	10.8647	1.0939925958075074
SRR32060216	ENST00000557473	Amyloid	-0.17697966033777754	0.837197076144934	0.6187189419331062	1	ENSG00000027075.18	PRKCH	protein_coding	True	2.16664	2.16664	0.0
SRR32060216	ENST00000557768	Amyloid	-0.5644952068134496	0.605459365997671	0.6667940287102511	1	ENSG00000092199.19	HNRNPC	protein_coding	True	5.66963	5.66963	0.0
SRR32060216	ENST00000557769	Amyloid	-0.21328082184449898	0.745908492252307	0.595657132096808	1	ENSG00000205476.9	CCDC85C	protein_coding	True	4.7611	4.7611	0.0
SRR32060216	ENST00000557835	Amyloid	0.18346809662039237	0.723061264847791	0.6826152347759926	1	ENSG00000166797.12	CIAO2A	protein_coding	True	9.89265	9.89265	1.814985601923152
SRR32060216	ENST00000557879	Amyloid	-0.8095828210325198	0.623154486689781	0.5778158459782757	1	ENSG00000128463.13	EMC4	protein_coding	True	2.80769	2.80769	0.0
SRR32060216	ENST00000557947	Amyloid	-0.595709440553987	0.647582516446339	0.7999169157658462	1	ENSG00000140262.18	TCF12	protein_coding	True	8.1748	8.1748	0.0
SRR32060216	ENST00000557972	Amyloid	-0.8066141694059649	0.564210259726613	0.599207471558282	1	ENSG00000103642.12	LACTB	protein_coding	True	91.3492	91.3492	0.0
SRR32060216	ENST00000558004	Amyloid	0.30491736785265056	0.739587806780845	0.6286936260650045	1	ENSG00000137845.15	ADAM10	protein_coding	True	12.008	12.008	3.661447867165038
SRR32060216	ENST00000558049	Amyloid	-1.4920380860914508	0.757921797343065	0.6020638476463108	1	ENSG00000068305.19	MEF2A	protein_coding	True	3.38949	3.38949	0.0
SRR32060216	ENST00000558058	Amyloid	-0.04534914989114012	0.76496602417096	0.6110454046542809	1	ENSG00000235194.9	PPP1R3E	protein_coding	True	6.14166	6.14166	0.0
SRR32060216	ENST00000558465	Amyloid	-0.2586340793992113	0.713708581581667	0.9019476821809932	1	ENSG00000118707.11	TGIF2	protein_coding	True	23.929	23.929	0.0
SRR32060216	ENST00000558788	Amyloid	-0.32269625678523006	0.914774817517042	0.6675591887064036	1	ENSG00000100938.19	GMPR2	protein_coding	True	48.1033	48.1033	0.0
SRR32060216	ENST00000558809	Amyloid	0.3406225240137647	0.889817000611829	0.7395981684084042	1	ENSG00000229474.8	PATL2	protein_coding	True	44.6215	44.6215	15.199087310791784
SRR32060216	ENST00000558811	Amyloid	-1.2424145580607528	0.821551440460204	0.7189716748583409	1	ENSG00000170776.22	AKAP13	protein_coding	True	32.754	32.754	0.0
SRR32060216	ENST00000558823	Amyloid	0.21023786451680823	0.818213296155348	0.5589305024524552	1	ENSG00000128829.12	EIF2AK4	protein_coding	True	61.2717	61.2717	12.881631744421975
SRR32060216	ENST00000558864	Amyloid	-0.3573142365008054	0.713850174928418	0.9086901402159552	1	ENSG00000140479.18	PCSK6	protein_coding	True	3.4237	3.4237	0.0
SRR32060216	ENST00000559199	Amyloid	-0.06018857866947658	0.833013418489986	0.5098138875401756	1	ENSG00000090487.11	SPG21	protein_coding	True	23.3666	23.3666	0.0
SRR32060216	ENST00000559222	Amyloid	-0.871320225398399	0.635739516835235	0.633244914230209	1	ENSG00000166734.20	GOLM2	protein_coding	True	22.556	22.556	0.0
SRR32060216	ENST00000559370	Amyloid	0.08016015289023755	0.713708581581667	0.8374724581484355	1	ENSG00000182718.18	ANXA2	protein_coding	True	1.97941	1.97941	0.158669812424801
SRR32060216	ENST00000559464	Amyloid	-1.644629414777477	0.6356746870029	0.5492032110415375	1	ENSG00000134152.11	KATNBL1	protein_coding	True	3.41753	3.41753	0.0
SRR32060216	ENST00000559771	Amyloid	-0.5173107364805976	0.786027565225164	0.5966098065911547	1	ENSG00000140455.17	USP3	protein_coding	True	93.1627	93.1627	0.0
SRR32060216	ENST00000559993	Amyloid	0.388938580858606	0.750603017349046	0.5165681758285949	1	ENSG00000119661.15	DNAL1	protein_coding	True	1.62312	1.62312	0.6312939700308319
SRR32060216	ENST00000560235	Amyloid	0.25275811518585983	0.625625793182031	0.8268547449837967	1	ENSG00000103852.13	TTC23	protein_coding	True	1.71324	1.71324	0.43303532019358953
SRR32060216	ENST00000560258	Amyloid	-0.2808167095440089	0.833013418489986	0.9312080166809829	1	ENSG00000180304.14	OAZ2	protein_coding	True	68.2097	68.2097	0.0
SRR32060216	ENST00000560313	Amyloid	-0.0896909633511891	0.776750258626404	0.6814191514627964	1	ENSG00000090470.15	PDCD7	protein_coding	True	12.9659	12.9659	0.0
SRR32060216	ENST00000560475	Amyloid	-0.23425548974053362	0.694134536100343	0.5806479449105416	1	ENSG00000103671.10	TRIP4	protein_coding	True	5.93822	5.93822	0.0
SRR32060216	ENST00000560521	Amyloid	0.6433788362663269	0.866119263999545	0.6706078476183693	1	ENSG00000100949.15	RABGGTA	protein_coding	True	5.01529	5.01529	3.2267313044323345
SRR32060216	ENST00000560772	Amyloid	0.3792302452279835	0.625625793182031	0.7939013025450921	1	ENSG00000103852.13	TTC23	protein_coding	True	26.9421	26.9421	10.217259389015698
SRR32060216	ENST00000560773	Amyloid	-1.6608704756164738	0.659237556965375	0.5542581949748544	1	ENSG00000140319.11	SRP14	protein_coding	True	5.32696	5.32696	0.0
SRR32060216	ENST00000561006	Amyloid	-0.03950534088129842	0.714481834457103	0.6463286253578322	1	ENSG00000078304.20	PPP2R5C	protein_coding	True	140.07	140.07	0.0
SRR32060216	ENST00000561366	Amyloid	0.36636266233835457	0.843956651124033	0.6297662796624327	1	ENSG00000166411.14	IDH3A	protein_coding	True	12.2921	12.2921	4.5033664643995115
SRR32060216	ENST00000561442	Amyloid	-0.13328349623176705	0.561209090133513	0.8349485896714698	1	ENSG00000140455.17	USP3	protein_coding	True	9.24862	9.24862	0.0
SRR32060216	ENST00000562377	Amyloid	-0.7839369442701577	0.862681743572924	0.6482814077147114	1	ENSG00000206127.11	GOLGA8O	protein_coding	True	3.14033	3.14033	0.0
SRR32060216	ENST00000562383	Amyloid	-2.3867087797261997	0.589436779347259	0.5451519010745606	1	ENSG00000166164.17	BRD7	protein_coding	True	1.63553	1.63553	0.0
SRR32060216	ENST00000562385	Amyloid	0.7368535864903358	0.889817000611829	0.6205274740871252	1	ENSG00000048462.11	TNFRSF17	protein_coding	True	53.7974	53.7974	39.64080818624618
SRR32060216	ENST00000562884	Amyloid	0.6692197577726329	0.727394204692575	0.7873842919394886	1	ENSG00000083799.18	CYLD	protein_coding	True	9.32531	9.32531	6.240681534337144
SRR32060216	ENST00000562968	Amyloid	0.4608101656708149	0.811999399354333	0.8650299859767713	1	ENSG00000077238.14	IL4R	protein_coding	True	28.7968	28.7968	13.269858461451808
SRR32060216	ENST00000562986	Amyloid	0.6489104598459807	0.845116632963085	0.5365707142497251	1	ENSG00000140995.17	DEF8	protein_coding	True	3.47835	3.47835	2.2571376487448678
SRR32060216	ENST00000563525	Amyloid	0.38672125926325085	0.879443973423091	0.5780238066765346	1	ENSG00000103404.15	USP31	protein_coding	True	16.8591	16.8591	6.51977251422519
SRR32060216	ENST00000563793	Amyloid	-0.9056966901351501	0.76454854350963	0.7763552055176077	1	ENSG00000169371.14	SNUPN	protein_coding	True	30.176	30.176	0.0
SRR32060216	ENST00000564023	Amyloid	0.18104602672767803	0.875486276757538	0.5337603229786466	1	ENSG00000176476.9	SGF29	protein_coding	True	4.11206	4.11206	0.7444721373458887
SRR32060216	ENST00000564550	Amyloid	-2.019763625960832	0.579438342254539	0.8578180931665724	1	ENSG00000179965.12	ZNF771	protein_coding	True	3.44144	3.44144	0.0
SRR32060216	ENST00000564557	Amyloid	0.4123113304138025	0.839845160894803	0.7678564496671779	1	ENSG00000125107.19	CNOT1	protein_coding	True	9.1243	9.1243	3.762052273352933
SRR32060216	ENST00000564928	Amyloid	-1.1911182103847524	0.643085109906291	0.5615848219942483	1	ENSG00000154099.18	DNAAF1	protein_coding	True	2.36097	2.36097	0.0
SRR32060216	ENST00000565076	Amyloid	-0.020915648689991	0.862681743572924	0.74226300783958	1	ENSG00000101307.16	SIRPB1	protein_coding	True	8.52545	8.52545	0.0
SRR32060216	ENST00000565426	Amyloid	1.3568392065525188	0.720018039824626	0.9086780634424004	1	ENSG00000140986.8	RPL3L	protein_coding	True	5.42602	5.42602	7.3622368688445805
SRR32060216	ENST00000565438	Amyloid	-2.1174043838628105	0.516076610090265	0.5726419784022921	1	ENSG00000147274.14	RBMX	protein_coding	True	49.4206	49.4206	0.0
SRR32060216	ENST00000565494	Amyloid	-0.3709619247820292	0.83427026063935	0.5528474492394948	1	ENSG00000138629.16	UBL7	protein_coding	True	19.1777	19.1777	0.0
SRR32060216	ENST00000565820	Amyloid	-1.4361904747935825	0.5067659263854	0.9516808271075335	1	ENSG00000173517.11	PEAK1	protein_coding	True	10.6524	10.6524	0.0
SRR32060216	ENST00000565843	Amyloid	-1.8245898543695536	0.513945638234945	0.6047097601502619	1	ENSG00000102984.15	ZNF821	protein_coding	True	3.03509	3.03509	0.0
SRR32060216	ENST00000565925	Amyloid	0.34123076624130516	0.845116632963085	0.930962279140194	1	ENSG00000103121.9	CMC2	protein_coding	True	23.9326	23.9326	8.166539443436136
SRR32060216	ENST00000566154	Amyloid	0.26314476056422775	0.862681743572924	0.8349609442642084	1	ENSG00000168803.16	MAPDA	protein_coding	True	2.22892	2.22892	0.5865286152197157
SRR32060216	ENST00000566283	Amyloid	-0.981720310053283	0.717098696831641	0.5553173011966123	1	ENSG00000141002.20	TCF25	protein_coding	True	42.5242	42.5242	0.0
SRR32060216	ENST00000566295	Amyloid	-0.030491301538413885	0.602517837316514	0.725659116362567	1	ENSG00000168676.11	KCTD19	protein_coding	True	47.5125	47.5125	0.0
SRR32060216	ENST00000566327	Amyloid	-0.44219667161020515	0.664677807040272	0.5887048589737917	1	ENSG00000092531.10	SNAP23	protein_coding	True	2.69978	2.69978	0.0
SRR32060216	ENST00000566413	Amyloid	0.46266082557506627	0.833013418489986	0.6502483177487092	1	ENSG00000174943.11	KCTD13	protein_coding	True	33.3075	33.3075	15.410074953666443
SRR32060216	ENST00000566594	Amyloid	-0.8323926172842289	0.699039089136758	0.6731397622254958	1	ENSG00000261717.5	ENSG00000261717	protein_coding	True	23.0951	23.0951	0.0
SRR32060216	ENST00000566658	Amyloid	-0.32686815484833975	0.699989305953233	0.5594403343762451	1	ENSG00000174446.13	SNAPC5	protein_coding	True	3.3993	3.3993	0.0
SRR32060216	ENST00000567094	Amyloid	-0.2079230458299667	0.709629211645859	0.716645737627061	1	ENSG00000092531.10	SNAP23	protein_coding	True	3.53623	3.53623	0.0
SRR32060216	ENST00000567786	Amyloid	-0.2618309670419875	0.702609579718097	0.8468005317957944	1	ENSG00000103187.8	COTL1	protein_coding	True	39.3679	39.3679	0.0
SRR32060216	ENST00000567895	Amyloid	0.6019614184828285	0.746645504877434	0.5857915229439375	1	ENSG00000167515.11	TRAPPC2L	protein_coding	True	34.9798	34.9798	21.05649073534326
SRR32060216	ENST00000568233	Amyloid	0.5842404142161769	0.677011495705967	0.62020068419805	1	ENSG00000102898.13	NUTF2	protein_coding	True	11.0861	11.0861	6.476947436737849
SRR32060216	ENST00000568272	Amyloid	0.26973115799209063	0.862681743572924	0.6512879145542136	1	ENSG00000166847.10	DCTN5	protein_coding	True	3.93438	3.93438	1.0612248880742234
SRR32060216	ENST00000568351	Amyloid	-0.19178076541624764	0.687391856932881	0.5382309878027701	1	ENSG00000186187.12	ZNRF1	protein_coding	True	7.89442	7.89442	0.0
SRR32060216	ENST00000568569	Amyloid	-0.14163754849690555	0.792105373668232	0.647139135457459	1	ENSG00000077235.18	GTF3C1	protein_coding	True	13.7717	13.7717	0.0
SRR32060216	ENST00000568841	Amyloid	-0.2497621711978304	0.664677807040272	0.5106748445693038	1	ENSG00000092531.10	SNAP23	protein_coding	True	4.79994	4.79994	0.0
SRR32060216	ENST00000569021	Amyloid	-0.42039369711489744	0.553590971406524	0.5988190183397892	1	ENSG00000135698.10	MPHOSPH6	protein_coding	True	129.338	129.338	0.0
SRR32060216	ENST00000569489	Amyloid	-0.2700944260141106	0.630194445210941	0.9330958171039196	1	ENSG00000174442.12	ZWILCH	protein_coding	True	20.9733	20.9733	0.0
SRR32060216	ENST00000570330	Amyloid	-0.18050982505297564	0.633189035817124	0.9562054596848922	1	ENSG00000129235.11	TXNDC17	protein_coding	True	2.89377	2.89377	0.0
SRR32060216	ENST00000570487	Amyloid	-0.526309382716532	0.67340316862107	0.6074733338768836	1	ENSG00000029725.17	RABEP1	protein_coding	True	45.2364	45.2364	0.0
SRR32060216	ENST00000571456	Amyloid	-1.1072731523878045	0.67623296829046	0.7513140398706211	1	ENSG00000141252.21	VPS53	protein_coding	True	19.7048	19.7048	0.0
SRR32060216	ENST00000571627	Amyloid	0.062046593623843495	0.76454854350963	0.6207862970855466	1	ENSG00000189067.15	LITAF	protein_coding	True	6.70915	6.70915	0.4162798935284594
SRR32060216	ENST00000571958	Amyloid	0.27159922993020674	0.690010514499847	0.7586484588543779	1	ENSG00000174231.18	PRPF8	protein_coding	True	31.4444	31.4444	8.540275039462001
SRR32060216	ENST00000571983	Amyloid	-0.43267122386870327	0.525690576866616	0.6520728056207219	1	ENSG00000059122.17	FLYWCH1	protein_coding	True	20.4948	20.4948	0.0
SRR32060216	ENST00000572110	Amyloid	0.365915574919079	0.866995916960981	0.5772456203078241	1	ENSG00000153406.14	NMRAL1	protein_coding	True	15.2223	15.2223	5.570076500871382
SRR32060216	ENST00000572355	Amyloid	-0.5154837209894539	0.914774817517042	0.7556302670864391	1	ENSG00000103145.11	HCFC1R1	protein_coding	True	13.957	13.957	0.0
SRR32060216	ENST00000572793	Amyloid	0.2261570025710565	0.917586033222489	0.7257407051406999	1	ENSG00000266028.8	SRGAP2	protein_coding	True	99.2301	99.2301	22.441582555052957
SRR32060216	ENST00000573052	Amyloid	-1.4349954638339486	0.636612179779747	0.9360393861046896	1	ENSG00000105176.18	URI1	protein_coding	True	18.3286	18.3286	0.0
SRR32060216	ENST00000573056	Amyloid	0.3144846749791302	0.889817000611829	0.7876745207026704	1	ENSG00000174238.16	PITPNA	protein_coding	True	1.71336	1.71336	0.5388254476184748
SRR32060216	ENST00000573083	Amyloid	0.9374111805937103	0.809793185859082	0.6487109412762315	1	ENSG00000141505.12	ASGR1	protein_coding	True	10.3006	10.3006	9.655897655456355
SRR32060216	ENST00000573113	Amyloid	-0.016560638867634054	0.725980231354043	0.6191486580624235	1	ENSG00000184939.16	ZFP90	protein_coding	True	4.16581	4.16581	0.0
SRR32060216	ENST00000573434	Amyloid	-1.115766157649571	0.568026185434115	0.9588123094825418	1	ENSG00000186260.17	MRTFB	protein_coding	True	7.28875	7.28875	0.0
SRR32060216	ENST00000573968	Amyloid	0.41827669203604556	0.862681743572924	0.7940796478320281	1	ENSG00000133393.13	CEP20	protein_coding	True	3.94707	3.94707	1.6509673340412983
SRR32060216	ENST00000574029	Amyloid	-0.434826882928199	0.729344517424092	0.9561356676620084	1	ENSG00000141252.21	VPS53	protein_coding	True	1.06338	1.06338	0.0
SRR32060216	ENST00000574340	Amyloid	-0.30268415338486987	0.668885229639641	0.6110788845470566	1	ENSG00000167978.19	SRRM2	protein_coding	True	1.05202	1.05202	0.0
SRR32060216	ENST00000574458	Amyloid	-0.1534005607659392	0.533868269283878	0.6978980851665945	1	ENSG00000132522.16	GPS2	protein_coding	True	4.97605	4.97605	0.0
SRR32060216	ENST00000574838	Amyloid	-0.045185233452413584	0.625301036267034	0.7027005744134615	1	ENSG00000129235.11	TXNDC17	protein_coding	True	13.657	13.657	0.0
SRR32060216	ENST00000575197	Amyloid	-0.2258468131763101	0.821551440460204	0.9043077908524226	1	ENSG00000108590.11	MED31	protein_coding	True	41.531	41.531	0.0
